文件名,思维链ID,catalog,show_name,测试数据内容,测试维度,子维度,测试数据编号,匹配数量,arm匹配数量,x86匹配数量,ds_arm_1763465633,ds_arm_1763473579,ds_arm_1763481480,ds_arm_1763489334,ds_arm_1763497259,ds_arm_1763505166,ds_arm_1763513051,ds_arm_1763520920,ds_arm_1763528836,ds_x86_1763465597,ds_x86_1763471092,ds_x86_1763476565,ds_x86_1763482028,ds_x86_1763487471,ds_x86_1763492916,ds_x86_1763498413,ds_x86_1763503903,ds_x86_1763509373
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,具有受未知因素的影响干扰、大时滞、时变、非线性、无法解耦、多耦合、多工况等特点的控制回路，用APC、PID传统控制方式不能实现自动化控制，需要怎么实现智能控制？,场景与功能全覆盖,直接复用语料,2016/1/5,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,G_LT_13001.PV过程变量大波动工况智能控制方案构建,输入表述形态多样性,专业规范表述,2016/2/1,0,0,0,,,,,,,,,,,,,,,,,,
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,复杂回路G_LT_13001.PV AI智能控制方案设计，解决大时滞多工况问题,输入表述形态多样性,专业规范表述,2016/2/2,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,一次盐水折流槽pH AI智能控制方案构建,输入表述形态多样性,专业规范表述,2016/2/3,13,9,4,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,,复杂回路AI智能控制方案构建流程,,,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,,
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,F_TIC_16008.PV回路AI智能控制方案设计,输入表述形态多样性,专业规范表述,2016/2/4,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,复杂特性回路AI智能控制综合方案构建,输入表述形态多样性,专业规范表述,2016/2/5,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,G_LT_13001大波动，AI智能控制怎么做,输入表述形态多样性,口语化简化表述,2016/3/1,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,复杂回路AI控制方案，解决大时滞问题,输入表述形态多样性,口语化简化表述,2016/3/2,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,折流槽pH控制，用AI实现,输入表述形态多样性,口语化简化表述,2016/3/3,1,0,1,,,,,,,,,,,,,复杂回路AI智能控制方案构建流程,,,,,
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,F_TIC_16008回路AI控制方案,输入表述形态多样性,口语化简化表述,2016/3/4,2,0,2,,,,,,,,,,锅炉与电解槽AI智能控制方案设计流程,复杂回路AI智能控制方案构建流程,锅炉与电解槽AI智能控制方案设计流程,复杂回路AI智能控制方案构建流程,锅炉与电解槽AI智能控制方案设计流程,锅炉与电解槽AI智能控制方案设计流程,锅炉与电解槽AI智能控制方案设计流程,锅炉与电解槽AI智能控制方案设计流程,锅炉与电解槽AI智能控制方案设计流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制，快点设计,输入表述形态多样性,口语化简化表述,2016/3/5,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,查询复杂回路当前控制参数（非AI智能控制构建）,意图边界与歧义性,相似意图区分,2016/4/1,0,0,0,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程,,PID回路参数查询与基础信息维护流程,PID回路参数查询与基础信息维护流程
control_ds.csv,16,control,复杂回路AI智能控制方案构建流程,G_LT_13001.PV过程变量，大波动过程无法通过PID、APC实现自动化控制，如何实现智能控制（核心意图）,意图边界与歧义性,相似意图区分,2016/4/2,18,9,9,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程,复杂回路AI智能控制方案构建流程
